scenario_id,grid_id,material_name,area_m2,ground_or_facade
scenario_010,154,glass,10.11,facade
scenario_010,155,glass,64.81,facade
scenario_010,156,glass,11.88,facade
scenario_010,157,glass,18.94,facade
scenario_010,158,glass,2.91,facade
scenario_010,159,glass,11.58,facade
scenario_010,160,glass,65.29,facade
scenario_011,25,short_grass,47.63,ground
scenario_011,19,short_grass,48.49,ground
scenario_011,41,short_grass,660.78,ground
scenario_011,61,short_grass,44.34,ground
scenario_011,24,short_grass,539.85,ground
scenario_011,53,short_grass,1744.43,ground
scenario_011,50,short_grass,4.68,ground
scenario_011,57,short_grass,1158.75,ground
scenario_011,35,short_grass,156.97,ground
scenario_011,1,short_grass,1194.73,ground
scenario_011,26,short_grass,276.33,ground
scenario_011,51,short_grass,262.59,ground
scenario_011,9,short_grass,23.0,ground
scenario_011,40,short_grass,1116.35,ground
scenario_011,11,short_grass,480.25,ground
scenario_011,65,short_grass,2279.45,ground
scenario_011,36,short_grass,279.87,ground
scenario_011,60,short_grass,874.82,ground
scenario_011,66,short_grass,1769.03,ground
scenario_011,52,short_grass,655.45,ground
scenario_011,39,short_grass,174.09,ground
scenario_011,55,short_grass,2.31,ground
scenario_011,37,short_grass,126.51,ground
scenario_011,69,short_grass,316.64,ground
scenario_011,49,short_grass,101.33,ground
scenario_011,16,short_grass,135.53,ground
scenario_011,22,short_grass,204.27,ground
scenario_011,17,short_grass,252.91,ground
scenario_011,4,short_grass,34.83,ground
scenario_011,6,short_grass,123.67,ground
scenario_011,44,short_grass,286.06,ground
scenario_011,12,short_grass,369.15,ground
scenario_011,47,short_grass,2.94,ground
scenario_011,0,grey_asphalt,20.67,ground
scenario_011,2,grey_asphalt,94.44,ground
scenario_011,3,grey_asphalt,68.02,ground
scenario_011,5,grey_asphalt,25.61,ground
scenario_011,7,grey_asphalt,780.15,ground
scenario_011,8,grey_asphalt,22.99,ground
scenario_011,10,grey_asphalt,21.91,ground
scenario_011,13,grey_asphalt,146.61,ground
scenario_011,14,grey_asphalt,801.85,ground
scenario_011,15,grey_asphalt,44.29,ground
scenario_011,18,grey_asphalt,128.6,ground
scenario_011,20,grey_asphalt,207.74,ground
scenario_011,21,grey_asphalt,401.36,ground
scenario_011,23,grey_asphalt,56.74,ground
scenario_011,27,grey_asphalt,2313.56,ground
scenario_011,28,grey_asphalt,1052.91,ground
scenario_011,29,grey_asphalt,1517.29,ground
scenario_011,30,grey_asphalt,202.24,ground
scenario_011,31,grey_asphalt,639.65,ground
scenario_011,32,grey_asphalt,273.03,ground
scenario_011,33,grey_asphalt,241.91,ground
scenario_011,34,grey_asphalt,951.09,ground
scenario_011,38,grey_asphalt,573.95,ground
scenario_011,42,grey_asphalt,111.34,ground
scenario_011,43,grey_asphalt,2.35,ground
scenario_011,45,grey_asphalt,111.52,ground
scenario_011,46,grey_asphalt,235.15,ground
scenario_011,48,grey_asphalt,3.25,ground
scenario_011,54,grey_asphalt,782.54,ground
scenario_011,56,grey_asphalt,1109.43,ground
scenario_011,58,grey_asphalt,166.36,ground
scenario_011,59,grey_asphalt,832.17,ground
scenario_011,62,grey_asphalt,5793.75,ground
scenario_011,63,grey_asphalt,131.24,ground
scenario_011,64,grey_asphalt,5342.55,ground
scenario_011,67,grey_asphalt,132.89,ground
scenario_011,68,grey_asphalt,223.13,ground
scenario_011,70,grey_asphalt,112.77,ground
scenario_011,71,grey_asphalt,946.53,ground
scenario_011,116,living_wall,9.51,facade
scenario_011,97,living_wall,625.71,facade
scenario_011,45,living_wall,20.87,facade
scenario_011,114,living_wall,4.16,facade
scenario_011,83,living_wall,635.04,facade
scenario_011,134,living_wall,1.56,facade
scenario_011,54,living_wall,179.33,facade
scenario_011,59,living_wall,25.63,facade
scenario_011,151,living_wall,10.54,facade
scenario_011,24,living_wall,18.46,facade
scenario_011,32,living_wall,102.13,facade
scenario_011,33,living_wall,91.68,facade
scenario_011,62,living_wall,517.71,facade
scenario_011,40,living_wall,20.73,facade
scenario_011,111,living_wall,1113.48,facade
scenario_011,153,living_wall,11.26,facade
scenario_011,11,living_wall,20.83,facade
scenario_011,26,living_wall,21.0,facade
scenario_011,145,living_wall,10.11,facade
scenario_011,108,living_wall,151.95,facade
scenario_011,135,living_wall,2.94,facade
scenario_011,49,living_wall,434.69,facade
scenario_011,152,living_wall,24.53,facade
scenario_011,126,living_wall,1.16,facade
scenario_011,102,living_wall,79.93,facade
scenario_011,90,living_wall,1084.77,facade
scenario_011,38,living_wall,33.08,facade
scenario_011,51,living_wall,405.54,facade
scenario_011,14,living_wall,21.0,facade
scenario_011,0,glass,388.29,facade
scenario_011,1,glass,329.99,facade
scenario_011,2,glass,320.26,facade
scenario_011,3,glass,217.38,facade
scenario_011,4,glass,8.14,facade
scenario_011,5,glass,119.93,facade
scenario_011,6,glass,215.15,facade
scenario_011,7,glass,7.49,facade
scenario_011,8,glass,112.91,facade
scenario_011,9,glass,20.65,facade
scenario_011,10,glass,20.65,facade
scenario_011,12,glass,21.09,facade
scenario_011,13,glass,21.05,facade
scenario_011,15,glass,20.81,facade
scenario_011,16,glass,20.63,facade
scenario_011,17,glass,13.26,facade
scenario_011,18,glass,11.44,facade
scenario_011,19,glass,14.16,facade
scenario_011,20,glass,7.96,facade
scenario_011,21,glass,212.84,facade
scenario_011,22,glass,201.92,facade
scenario_011,23,glass,276.03,facade
scenario_011,25,glass,106.99,facade
scenario_011,27,glass,21.53,facade
scenario_011,28,glass,19.53,facade
scenario_011,29,glass,117.76,facade
scenario_011,30,glass,120.81,facade
scenario_011,31,glass,78.53,facade
scenario_011,34,glass,82.54,facade
scenario_011,35,glass,138.21,facade
scenario_011,36,glass,55.43,facade
scenario_011,37,glass,24.13,facade
scenario_011,39,glass,20.6,facade
scenario_011,41,glass,20.77,facade
scenario_011,42,glass,20.97,facade
scenario_011,43,glass,20.91,facade
scenario_011,44,glass,21.07,facade
scenario_011,46,glass,20.6,facade
scenario_011,47,glass,796.14,facade
scenario_011,48,glass,3953.21,facade
scenario_011,50,glass,984.49,facade
scenario_011,52,glass,485.3,facade
scenario_011,53,glass,220.77,facade
scenario_011,55,glass,411.82,facade
scenario_011,56,glass,456.28,facade
scenario_011,57,glass,534.03,facade
scenario_011,58,glass,458.3,facade
scenario_011,60,glass,170.76,facade
scenario_011,61,glass,170.92,facade
scenario_011,63,glass,5.18,facade
scenario_011,64,glass,838.87,facade
scenario_011,65,glass,1484.04,facade
scenario_011,66,glass,1066.16,facade
scenario_011,67,glass,215.9,facade
scenario_011,68,glass,27.21,facade
scenario_011,69,glass,26.14,facade
scenario_011,70,glass,143.8,facade
scenario_011,71,glass,283.52,facade
scenario_011,72,glass,5.73,facade
scenario_011,73,glass,116.83,facade
scenario_011,74,glass,38.69,facade
scenario_011,75,glass,216.37,facade
scenario_011,76,glass,285.71,facade
scenario_011,77,glass,184.32,facade
scenario_011,78,glass,73.45,facade
scenario_011,79,glass,44.06,facade
scenario_011,80,glass,126.92,facade
scenario_011,81,glass,74.4,facade
scenario_011,82,glass,114.19,facade
scenario_011,84,glass,114.69,facade
scenario_011,85,glass,71.89,facade
scenario_011,86,glass,174.21,facade
scenario_011,87,glass,74.25,facade
scenario_011,88,glass,182.03,facade
scenario_011,89,glass,1050.18,facade
scenario_011,91,glass,64.14,facade
scenario_011,92,glass,325.61,facade
scenario_011,93,glass,226.57,facade
scenario_011,94,glass,325.5,facade
scenario_011,95,glass,226.63,facade
scenario_011,96,glass,2036.21,facade
scenario_011,98,glass,623.9,facade
scenario_011,99,glass,20.34,facade
scenario_011,100,glass,46.89,facade
scenario_011,101,glass,975.65,facade
scenario_011,103,glass,19.89,facade
scenario_011,104,glass,118.54,facade
scenario_011,105,glass,29.89,facade
scenario_011,106,glass,152.46,facade
scenario_011,107,glass,394.2,facade
scenario_011,109,glass,131.51,facade
scenario_011,110,glass,1106.3,facade
scenario_011,112,glass,2.64,facade
scenario_011,113,glass,4.49,facade
scenario_011,115,glass,2.69,facade
scenario_011,117,glass,4.57,facade
scenario_011,118,glass,8.97,facade
scenario_011,119,glass,15.04,facade
scenario_011,120,glass,8.98,facade
scenario_011,121,glass,5.26,facade
scenario_011,122,glass,9.2,facade
scenario_011,123,glass,16.74,facade
scenario_011,124,glass,16.75,facade
scenario_011,125,glass,1.99,facade
scenario_011,127,glass,3.64,facade
scenario_011,128,glass,1.16,facade
scenario_011,129,glass,2.15,facade
scenario_011,130,glass,3.05,facade
scenario_011,131,glass,1.51,facade
scenario_011,132,glass,0.62,facade
scenario_011,133,glass,0.74,facade
scenario_011,136,glass,0.18,facade
scenario_011,137,glass,1.19,facade
scenario_011,138,glass,1.59,facade
scenario_011,139,glass,1.19,facade
scenario_011,140,glass,0.16,facade
scenario_011,141,glass,2.83,facade
scenario_011,142,glass,0.16,facade
scenario_011,143,glass,0.17,facade
scenario_011,144,glass,12.84,facade
scenario_011,146,glass,43.31,facade
scenario_011,147,glass,42.58,facade
scenario_011,148,glass,11.29,facade
scenario_011,149,glass,14.01,facade
scenario_011,150,glass,11.29,facade
scenario_011,154,glass,10.11,facade
scenario_011,155,glass,64.81,facade
scenario_011,156,glass,11.88,facade
scenario_011,157,glass,18.94,facade
scenario_011,158,glass,2.91,facade
scenario_011,159,glass,11.58,facade
scenario_011,160,glass,65.29,facade
scenario_012,66,short_grass,1769.03,ground
scenario_012,14,short_grass,801.85,ground
scenario_012,52,short_grass,655.45,ground
scenario_012,38,short_grass,573.95,ground
scenario_012,47,short_grass,2.94,ground
scenario_012,24,short_grass,539.85,ground
scenario_012,67,short_grass,132.89,ground
scenario_012,68,short_grass,223.13,ground
scenario_012,1,short_grass,1194.73,ground
scenario_012,3,short_grass,68.02,ground
scenario_012,13,short_grass,146.61,ground
scenario_012,51,short_grass,262.59,ground
scenario_012,56,short_grass,1109.43,ground
scenario_012,44,short_grass,286.06,ground
scenario_012,62,short_grass,5793.75,ground
scenario_012,32,short_grass,273.03,ground
scenario_012,45,short_grass,111.52,ground
scenario_012,55,short_grass,2.31,ground
scenario_012,11,short_grass,480.25,ground
scenario_012,54,short_grass,782.54,ground
scenario_012,17,short_grass,252.91,ground
scenario_012,69,short_grass,316.64,ground
scenario_012,8,short_grass,22.99,ground
scenario_012,48,short_grass,3.25,ground
scenario_012,6,short_grass,123.67,ground
scenario_012,20,short_grass,207.74,ground
scenario_012,19,short_grass,48.49,ground
scenario_012,9,short_grass,23.0,ground
scenario_012,49,short_grass,101.33,ground
scenario_012,12,short_grass,369.15,ground
scenario_012,50,short_grass,4.68,ground
scenario_012,53,short_grass,1744.43,ground
scenario_012,28,short_grass,1052.91,ground
scenario_012,0,grey_asphalt,20.67,ground
scenario_012,2,grey_asphalt,94.44,ground
scenario_012,4,grey_asphalt,34.83,ground
scenario_012,5,grey_asphalt,25.61,ground
scenario_012,7,grey_asphalt,780.15,ground
scenario_012,10,grey_asphalt,21.91,ground
scenario_012,15,grey_asphalt,44.29,ground
scenario_012,16,grey_asphalt,135.53,ground
scenario_012,18,grey_asphalt,128.6,ground
scenario_012,21,grey_asphalt,401.36,ground
scenario_012,22,grey_asphalt,204.27,ground
scenario_012,23,grey_asphalt,56.74,ground
scenario_012,25,grey_asphalt,47.63,ground
scenario_012,26,grey_asphalt,276.33,ground
scenario_012,27,grey_asphalt,2313.56,ground
scenario_012,29,grey_asphalt,1517.29,ground
scenario_012,30,grey_asphalt,202.24,ground
scenario_012,31,grey_asphalt,639.65,ground
scenario_012,33,grey_asphalt,241.91,ground
scenario_012,34,grey_asphalt,951.09,ground
scenario_012,35,grey_asphalt,156.97,ground
scenario_012,36,grey_asphalt,279.87,ground
scenario_012,37,grey_asphalt,126.51,ground
scenario_012,39,grey_asphalt,174.09,ground
scenario_012,40,grey_asphalt,1116.35,ground
scenario_012,41,grey_asphalt,660.78,ground
scenario_012,42,grey_asphalt,111.34,ground
scenario_012,43,grey_asphalt,2.35,ground
scenario_012,46,grey_asphalt,235.15,ground
scenario_012,57,grey_asphalt,1158.75,ground
scenario_012,58,grey_asphalt,166.36,ground
scenario_012,59,grey_asphalt,832.17,ground
scenario_012,60,grey_asphalt,874.82,ground
scenario_012,61,grey_asphalt,44.34,ground
scenario_012,63,grey_asphalt,131.24,ground
scenario_012,64,grey_asphalt,5342.55,ground
scenario_012,65,grey_asphalt,2279.45,ground
scenario_012,70,grey_asphalt,112.77,ground
scenario_012,71,grey_asphalt,946.53,ground
scenario_012,33,living_wall,91.68,facade
scenario_012,69,living_wall,26.14,facade
scenario_012,149,living_wall,14.01,facade
scenario_012,135,living_wall,2.94,facade
scenario_012,150,living_wall,11.29,facade
scenario_012,10,living_wall,20.65,facade
scenario_012,130,living_wall,3.05,facade
scenario_012,114,living_wall,4.16,facade
scenario_012,20,living_wall,7.96,facade
scenario_012,49,living_wall,434.69,facade
scenario_012,133,living_wall,0.74,facade
scenario_012,125,living_wall,1.99,facade
scenario_012,127,living_wall,3.64,facade
scenario_012,110,living_wall,1106.3,facade
scenario_012,103,living_wall,19.89,facade
scenario_012,67,living_wall,215.9,facade
scenario_012,112,living_wall,2.64,facade
scenario_012,120,living_wall,8.98,facade
scenario_012,93,living_wall,226.57,facade
scenario_012,56,living_wall,456.28,facade
scenario_012,66,living_wall,1066.16,facade
scenario_012,58,living_wall,458.3,facade
scenario_012,132,living_wall,0.62,facade
scenario_012,128,living_wall,1.16,facade
scenario_012,47,living_wall,796.14,facade
scenario_012,57,living_wall,534.03,facade
scenario_012,76,living_wall,285.71,facade
scenario_012,51,living_wall,405.54,facade
scenario_012,95,living_wall,226.63,facade
scenario_012,39,living_wall,20.6,facade
scenario_012,134,living_wall,1.56,facade
scenario_012,52,living_wall,485.3,facade
scenario_012,26,living_wall,21.0,facade
scenario_012,106,living_wall,152.46,facade
scenario_012,131,living_wall,1.51,facade
scenario_012,11,living_wall,20.83,facade
scenario_012,80,living_wall,126.92,facade
scenario_012,88,living_wall,182.03,facade
scenario_012,32,living_wall,102.13,facade
scenario_012,152,living_wall,24.53,facade
scenario_012,29,living_wall,117.76,facade
scenario_012,117,living_wall,4.57,facade
scenario_012,35,living_wall,138.21,facade
scenario_012,64,living_wall,838.87,facade
scenario_012,122,living_wall,9.2,facade
scenario_012,147,living_wall,42.58,facade
scenario_012,140,living_wall,0.16,facade
scenario_012,158,living_wall,2.91,facade
scenario_012,0,living_wall,388.29,facade
scenario_012,139,living_wall,1.19,facade
scenario_012,129,living_wall,2.15,facade
scenario_012,9,living_wall,20.65,facade
scenario_012,101,living_wall,975.65,facade
scenario_012,55,living_wall,411.82,facade
scenario_012,23,living_wall,276.03,facade
scenario_012,79,living_wall,44.06,facade
scenario_012,46,living_wall,20.6,facade
scenario_012,85,living_wall,71.89,facade
scenario_012,82,living_wall,114.19,facade
scenario_012,53,living_wall,220.77,facade
scenario_012,19,living_wall,14.16,facade
scenario_012,54,living_wall,179.33,facade
scenario_012,89,living_wall,1050.18,facade
scenario_012,121,living_wall,5.26,facade
scenario_012,21,living_wall,212.84,facade
scenario_012,98,living_wall,623.9,facade
scenario_012,4,living_wall,8.14,facade
scenario_012,145,living_wall,10.11,facade
scenario_012,119,living_wall,15.04,facade
scenario_012,17,living_wall,13.26,facade
scenario_012,22,living_wall,201.92,facade
scenario_012,6,living_wall,215.15,facade
scenario_012,5,living_wall,119.93,facade
scenario_012,72,living_wall,5.73,facade
scenario_012,99,living_wall,20.34,facade
scenario_012,136,living_wall,0.18,facade
scenario_012,143,living_wall,0.17,facade
scenario_012,1,glass,329.99,facade
scenario_012,2,glass,320.26,facade
scenario_012,3,glass,217.38,facade
scenario_012,7,glass,7.49,facade
scenario_012,8,glass,112.91,facade
scenario_012,12,glass,21.09,facade
scenario_012,13,glass,21.05,facade
scenario_012,14,glass,21.0,facade
scenario_012,15,glass,20.81,facade
scenario_012,16,glass,20.63,facade
scenario_012,18,glass,11.44,facade
scenario_012,24,glass,18.46,facade
scenario_012,25,glass,106.99,facade
scenario_012,27,glass,21.53,facade
scenario_012,28,glass,19.53,facade
scenario_012,30,glass,120.81,facade
scenario_012,31,glass,78.53,facade
scenario_012,34,glass,82.54,facade
scenario_012,36,glass,55.43,facade
scenario_012,37,glass,24.13,facade
scenario_012,38,glass,33.08,facade
scenario_012,40,glass,20.73,facade
scenario_012,41,glass,20.77,facade
scenario_012,42,glass,20.97,facade
scenario_012,43,glass,20.91,facade
scenario_012,44,glass,21.07,facade
scenario_012,45,glass,20.87,facade
scenario_012,48,glass,3953.21,facade
scenario_012,50,glass,984.49,facade
scenario_012,59,glass,25.63,facade
scenario_012,60,glass,170.76,facade
scenario_012,61,glass,170.92,facade
scenario_012,62,glass,517.71,facade
scenario_012,63,glass,5.18,facade
scenario_012,65,glass,1484.04,facade
scenario_012,68,glass,27.21,facade
scenario_012,70,glass,143.8,facade
scenario_012,71,glass,283.52,facade
scenario_012,73,glass,116.83,facade
scenario_012,74,glass,38.69,facade
scenario_012,75,glass,216.37,facade
scenario_012,77,glass,184.32,facade
scenario_012,78,glass,73.45,facade
scenario_012,81,glass,74.4,facade
scenario_012,83,glass,635.04,facade
scenario_012,84,glass,114.69,facade
scenario_012,86,glass,174.21,facade
scenario_012,87,glass,74.25,facade
scenario_012,90,glass,1084.77,facade
scenario_012,91,glass,64.14,facade
scenario_012,92,glass,325.61,facade
scenario_012,94,glass,325.5,facade
scenario_012,96,glass,2036.21,facade
scenario_012,97,glass,625.71,facade
scenario_012,100,glass,46.89,facade
scenario_012,102,glass,79.93,facade
scenario_012,104,glass,118.54,facade
scenario_012,105,glass,29.89,facade
scenario_012,107,glass,394.2,facade
scenario_012,108,glass,151.95,facade
scenario_012,109,glass,131.51,facade
scenario_012,111,glass,1113.48,facade
scenario_012,113,glass,4.49,facade
scenario_012,115,glass,2.69,facade
scenario_012,116,glass,9.51,facade
scenario_012,118,glass,8.97,facade
scenario_012,123,glass,16.74,facade
scenario_012,124,glass,16.75,facade
scenario_012,126,glass,1.16,facade
scenario_012,137,glass,1.19,facade
scenario_012,138,glass,1.59,facade
scenario_012,141,glass,2.83,facade
scenario_012,142,glass,0.16,facade
scenario_012,144,glass,12.84,facade
scenario_012,146,glass,43.31,facade
scenario_012,148,glass,11.29,facade
scenario_012,151,glass,10.54,facade
scenario_012,153,glass,11.26,facade
scenario_012,154,glass,10.11,facade
scenario_012,155,glass,64.81,facade
scenario_012,156,glass,11.88,facade
scenario_012,157,glass,18.94,facade
scenario_012,159,glass,11.58,facade
scenario_012,160,glass,65.29,facade
scenario_013,67,short_grass,132.89,ground
scenario_013,31,short_grass,639.65,ground
scenario_013,30,short_grass,202.24,ground
scenario_013,69,short_grass,316.64,ground
scenario_013,1,short_grass,1194.73,ground
scenario_013,12,short_grass,369.15,ground
scenario_013,2,short_grass,94.44,ground
scenario_013,57,short_grass,1158.75,ground
scenario_013,50,short_grass,4.68,ground
scenario_013,63,short_grass,131.24,ground
scenario_013,8,short_grass,22.99,ground
scenario_013,49,short_grass,101.33,ground
scenario_013,53,short_grass,1744.43,ground
scenario_013,45,short_grass,111.52,ground
scenario_013,62,short_grass,5793.75,ground
scenario_013,16,short_grass,135.53,ground
scenario_013,21,short_grass,401.36,ground
scenario_013,65,short_grass,2279.45,ground
scenario_013,23,short_grass,56.74,ground
scenario_013,41,short_grass,660.78,ground
scenario_013,42,short_grass,111.34,ground
scenario_013,46,short_grass,235.15,ground
scenario_013,66,short_grass,1769.03,ground
scenario_013,43,short_grass,2.35,ground
scenario_013,38,short_grass,573.95,ground
scenario_013,24,short_grass,539.85,ground
scenario_013,51,short_grass,262.59,ground
scenario_013,10,short_grass,21.91,ground
scenario_013,25,short_grass,47.63,ground
scenario_013,13,short_grass,146.61,ground
scenario_013,26,short_grass,276.33,ground
scenario_013,71,short_grass,946.53,ground
scenario_013,36,short_grass,279.87,ground
scenario_013,0,grey_asphalt,20.67,ground
scenario_013,3,grey_asphalt,68.02,ground
scenario_013,4,grey_asphalt,34.83,ground
scenario_013,5,grey_asphalt,25.61,ground
scenario_013,6,grey_asphalt,123.67,ground
scenario_013,7,grey_asphalt,780.15,ground
scenario_013,9,grey_asphalt,23.0,ground
scenario_013,11,grey_asphalt,480.25,ground
scenario_013,14,grey_asphalt,801.85,ground
scenario_013,15,grey_asphalt,44.29,ground
scenario_013,17,grey_asphalt,252.91,ground
scenario_013,18,grey_asphalt,128.6,ground
scenario_013,19,grey_asphalt,48.49,ground
scenario_013,20,grey_asphalt,207.74,ground
scenario_013,22,grey_asphalt,204.27,ground
scenario_013,27,grey_asphalt,2313.56,ground
scenario_013,28,grey_asphalt,1052.91,ground
scenario_013,29,grey_asphalt,1517.29,ground
scenario_013,32,grey_asphalt,273.03,ground
scenario_013,33,grey_asphalt,241.91,ground
scenario_013,34,grey_asphalt,951.09,ground
scenario_013,35,grey_asphalt,156.97,ground
scenario_013,37,grey_asphalt,126.51,ground
scenario_013,39,grey_asphalt,174.09,ground
scenario_013,40,grey_asphalt,1116.35,ground
scenario_013,44,grey_asphalt,286.06,ground
scenario_013,47,grey_asphalt,2.94,ground
scenario_013,48,grey_asphalt,3.25,ground
scenario_013,52,grey_asphalt,655.45,ground
scenario_013,54,grey_asphalt,782.54,ground
scenario_013,55,grey_asphalt,2.31,ground
scenario_013,56,grey_asphalt,1109.43,ground
scenario_013,58,grey_asphalt,166.36,ground
scenario_013,59,grey_asphalt,832.17,ground
scenario_013,60,grey_asphalt,874.82,ground
scenario_013,61,grey_asphalt,44.34,ground
scenario_013,64,grey_asphalt,5342.55,ground
scenario_013,68,grey_asphalt,223.13,ground
scenario_013,70,grey_asphalt,112.77,ground
scenario_013,51,living_wall,405.54,facade
scenario_013,132,living_wall,0.62,facade
scenario_013,65,living_wall,1484.04,facade
scenario_013,116,living_wall,9.51,facade
scenario_013,128,living_wall,1.16,facade
scenario_013,114,living_wall,4.16,facade
scenario_013,97,living_wall,625.71,facade
scenario_013,149,living_wall,14.01,facade
scenario_013,34,living_wall,82.54,facade
scenario_013,22,living_wall,201.92,facade
scenario_013,111,living_wall,1113.48,facade
scenario_013,124,living_wall,16.75,facade
scenario_013,3,living_wall,217.38,facade
scenario_013,140,living_wall,0.16,facade
scenario_013,104,living_wall,118.54,facade
scenario_013,29,living_wall,117.76,facade
scenario_013,142,living_wall,0.16,facade
scenario_013,8,living_wall,112.91,facade
scenario_013,80,living_wall,126.92,facade
scenario_013,43,living_wall,20.91,facade
scenario_013,32,living_wall,102.13,facade
scenario_013,98,living_wall,623.9,facade
scenario_013,133,living_wall,0.74,facade
scenario_013,150,living_wall,11.29,facade
scenario_013,122,living_wall,9.2,facade
scenario_013,159,living_wall,11.58,facade
scenario_013,86,living_wall,174.21,facade
scenario_013,52,living_wall,485.3,facade
scenario_013,58,living_wall,458.3,facade
scenario_013,68,living_wall,27.21,facade
scenario_013,45,living_wall,20.87,facade
scenario_013,69,living_wall,26.14,facade
scenario_013,67,living_wall,215.9,facade
scenario_013,95,living_wall,226.63,facade
scenario_013,87,living_wall,74.25,facade
scenario_013,82,living_wall,114.19,facade
scenario_013,108,living_wall,151.95,facade
scenario_013,135,living_wall,2.94,facade
scenario_013,38,living_wall,33.08,facade
scenario_013,76,living_wall,285.71,facade
scenario_013,47,living_wall,796.14,facade
scenario_013,40,living_wall,20.73,facade
scenario_013,33,living_wall,91.68,facade
scenario_013,139,living_wall,1.19,facade
scenario_013,156,living_wall,11.88,facade
scenario_013,73,living_wall,116.83,facade
scenario_013,10,living_wall,20.65,facade
scenario_013,115,living_wall,2.69,facade
scenario_013,30,living_wall,120.81,facade
scenario_013,121,living_wall,5.26,facade
scenario_013,152,living_wall,24.53,facade
scenario_013,78,living_wall,73.45,facade
scenario_013,63,living_wall,5.18,facade
scenario_013,57,living_wall,534.03,facade
scenario_013,94,living_wall,325.5,facade
scenario_013,71,living_wall,283.52,facade
scenario_013,145,living_wall,10.11,facade
scenario_013,84,living_wall,114.69,facade
scenario_013,96,living_wall,2036.21,facade
scenario_013,83,living_wall,635.04,facade
scenario_013,92,living_wall,325.61,facade
scenario_013,130,living_wall,3.05,facade
scenario_013,151,living_wall,10.54,facade
scenario_013,7,living_wall,7.49,facade
scenario_013,25,living_wall,106.99,facade
scenario_013,110,living_wall,1106.3,facade
scenario_013,158,living_wall,2.91,facade
scenario_013,119,living_wall,15.04,facade
scenario_013,72,living_wall,5.73,facade
scenario_013,160,living_wall,65.29,facade
scenario_013,81,living_wall,74.4,facade
scenario_013,1,living_wall,329.99,facade
scenario_013,148,living_wall,11.29,facade
scenario_013,24,living_wall,18.46,facade
scenario_013,134,living_wall,1.56,facade
scenario_013,28,living_wall,19.53,facade
scenario_013,19,living_wall,14.16,facade
scenario_013,113,living_wall,4.49,facade
scenario_013,36,living_wall,55.43,facade
scenario_013,88,living_wall,182.03,facade
scenario_013,11,living_wall,20.83,facade
scenario_013,42,living_wall,20.97,facade
scenario_013,12,living_wall,21.09,facade
scenario_013,31,living_wall,78.53,facade
scenario_013,123,living_wall,16.74,facade
scenario_013,117,living_wall,4.57,facade
scenario_013,20,living_wall,7.96,facade
scenario_013,136,living_wall,0.18,facade
scenario_013,141,living_wall,2.83,facade
scenario_013,154,living_wall,10.11,facade
scenario_013,9,living_wall,20.65,facade
scenario_013,60,living_wall,170.76,facade
scenario_013,90,living_wall,1084.77,facade
scenario_013,106,living_wall,152.46,facade
scenario_013,0,living_wall,388.29,facade
scenario_013,85,living_wall,71.89,facade
scenario_013,144,living_wall,12.84,facade
scenario_013,127,living_wall,3.64,facade
scenario_013,105,living_wall,29.89,facade
scenario_013,26,living_wall,21.0,facade
scenario_013,155,living_wall,64.81,facade
scenario_013,112,living_wall,2.64,facade
scenario_013,50,living_wall,984.49,facade
scenario_013,56,living_wall,456.28,facade
scenario_013,27,living_wall,21.53,facade
scenario_013,125,living_wall,1.99,facade
scenario_013,118,living_wall,8.97,facade
scenario_013,23,living_wall,276.03,facade
scenario_013,59,living_wall,25.63,facade
scenario_013,14,living_wall,21.0,facade
scenario_013,126,living_wall,1.16,facade
scenario_013,49,living_wall,434.69,facade
scenario_013,64,living_wall,838.87,facade
scenario_013,147,living_wall,42.58,facade
scenario_013,131,living_wall,1.51,facade
scenario_013,13,living_wall,21.05,facade
scenario_013,5,living_wall,119.93,facade
scenario_013,15,living_wall,20.81,facade
scenario_013,102,living_wall,79.93,facade
scenario_013,17,living_wall,13.26,facade
scenario_013,109,living_wall,131.51,facade
scenario_013,77,living_wall,184.32,facade
scenario_013,21,living_wall,212.84,facade
scenario_013,39,living_wall,20.6,facade
scenario_013,44,living_wall,21.07,facade
scenario_013,146,living_wall,43.31,facade
scenario_013,2,glass,320.26,facade
scenario_013,4,glass,8.14,facade
scenario_013,6,glass,215.15,facade
scenario_013,16,glass,20.63,facade
scenario_013,18,glass,11.44,facade
scenario_013,35,glass,138.21,facade
scenario_013,37,glass,24.13,facade
scenario_013,41,glass,20.77,facade
scenario_013,46,glass,20.6,facade
scenario_013,48,glass,3953.21,facade
scenario_013,53,glass,220.77,facade
scenario_013,54,glass,179.33,facade
scenario_013,55,glass,411.82,facade
scenario_013,61,glass,170.92,facade
scenario_013,62,glass,517.71,facade
scenario_013,66,glass,1066.16,facade
scenario_013,70,glass,143.8,facade
scenario_013,74,glass,38.69,facade
scenario_013,75,glass,216.37,facade
scenario_013,79,glass,44.06,facade
scenario_013,89,glass,1050.18,facade
scenario_013,91,glass,64.14,facade
scenario_013,93,glass,226.57,facade
scenario_013,99,glass,20.34,facade
scenario_013,100,glass,46.89,facade
scenario_013,101,glass,975.65,facade
scenario_013,103,glass,19.89,facade
scenario_013,107,glass,394.2,facade
scenario_013,120,glass,8.98,facade
scenario_013,129,glass,2.15,facade
scenario_013,137,glass,1.19,facade
scenario_013,138,glass,1.59,facade
